id_article_commande,id_commande,id_produit,quantite,prix_unitaire
1121,387,1196,8,446.05
1122,387,352,8,23.9
1123,387,144,8,316.49
1124,387,665,6,319.01
1125,387,1212,10,426.22
1126,388,1110,5,24.93
1127,388,321,9,249.45
1128,388,917,9,203.26
1129,388,636,4,494.83
1130,388,191,4,323.72
1131,389,1036,1,50.14
1132,389,987,10,28.9
1133,390,732,2,63.76
1134,390,592,1,486.5
1135,391,405,1,22.4
1136,391,648,9,214.99
1137,392,1289,4,473.85
1138,392,550,1,363.99
1139,393,66,1,75.78
1140,393,700,1,384.01
1141,394,654,10,476.5
1142,394,1085,10,360.01
1143,394,187,7,395.7
1144,394,1140,7,325.23
1145,395,862,3,477.02
1146,395,1274,8,315.84
1147,395,891,9,472.89
1148,395,784,9,143.87
1149,395,599,6,283.72
1150,396,819,6,140.89
1151,396,1067,10,450.06
1152,396,670,8,131.19
1153,397,1455,4,308.26
1154,397,193,3,42.94
1155,397,174,10,60.57
1156,397,84,4,269.48
1157,398,293,6,12.15
1158,398,348,4,384.5
1159,399,1157,10,404.01
1160,400,1216,10,312.08
1161,400,601,5,62.53
1162,400,143,1,290.47
1163,400,806,6,250.93
1164,400,971,10,288.28
1165,401,865,9,312.11
1166,401,990,4,380.64
1167,402,216,10,459.34
1168,402,604,3,158.65
1169,402,595,3,345.34
1170,402,92,4,333.59
1171,403,426,2,89.55
1172,404,367,10,361.81
1173,404,1160,7,89.63
1174,405,1187,3,246.46
1175,405,5,3,118.26
1176,405,528,10,191.37
1177,405,1418,2,389.51
1178,405,1114,6,375.99
1179,406,606,2,27.53
1180,406,698,8,418.18
1181,406,1148,5,310.56
1182,407,889,5,100.61
1183,407,335,1,47.74
1184,408,679,10,36.09
1185,408,574,9,28.98
1186,408,580,7,417.76
1187,409,340,3,96.0
1188,409,1270,7,166.32
1189,409,1226,9,77.8
1190,409,715,1,195.6
1191,410,1382,1,104.83
1192,410,1037,10,24.76
1193,410,366,10,39.24
1194,411,848,7,167.9
1195,412,1069,4,401.75
1196,412,914,4,230.15
1197,412,330,9,461.78
1198,412,421,4,39.62
1199,413,1195,7,390.03
1200,413,1234,3,232.73
1201,413,62,5,190.28
1202,413,1360,5,92.14
1203,413,1090,4,170.88
1204,414,542,4,215.88
1205,414,812,10,261.38
1206,414,815,6,305.06
1207,414,141,3,472.51
1208,415,1490,9,431.8
1209,415,1070,1,434.61
1210,415,97,3,492.17
1211,416,538,1,247.65
1212,416,1191,10,275.25
1213,417,338,2,198.69
1214,417,1389,6,496.27
1215,417,504,10,87.26
1216,417,732,6,443.94
1217,417,611,4,309.03
1218,418,54,5,130.29
1219,418,818,9,231.94
1220,418,1357,8,70.84
1221,418,1147,3,444.25
1222,419,936,10,359.39
1223,419,797,2,388.56
1224,419,597,5,443.44
1225,419,965,7,96.66
1226,419,1465,8,331.14
1227,420,46,7,213.42
1228,420,1396,7,370.29
1229,420,81,8,289.36
1230,420,871,10,408.71
1231,420,1454,10,273.71
1232,421,165,9,290.53
1233,421,476,9,78.72
1234,421,869,6,110.87
1235,421,1162,4,275.66
1236,422,481,4,225.51
1237,422,113,5,126.94
1238,423,490,10,210.3
1239,423,629,4,118.56
1240,423,1029,5,213.6
1241,423,531,6,76.63
1242,424,1457,1,82.43
1243,424,219,2,425.19
1244,424,276,6,203.12
1245,425,1279,3,494.51
1246,426,409,10,61.78
1247,427,156,1,190.63
1248,427,947,8,5.7
1249,428,234,10,421.15
1250,428,878,3,58.81
1251,428,426,9,303.7
1252,428,732,5,429.3
1253,429,1423,4,399.41
1254,429,439,9,66.58
1255,429,782,8,183.8
1256,430,845,2,275.73
1257,431,742,4,289.27
1258,431,177,10,425.39
1259,432,123,1,251.95
1260,432,662,2,363.96
1261,432,343,7,193.99
1262,432,874,3,233.0
1263,432,695,10,147.54
1264,433,125,2,408.52
1265,433,496,4,456.65
1266,433,316,4,396.63
1267,433,1049,1,250.88
1268,433,1212,6,458.93
1269,434,850,3,283.58
1270,434,836,2,449.67
1271,434,1180,4,438.47
1272,434,1336,6,63.13
1273,435,309,7,92.25
1274,435,1499,7,139.63
1275,435,1395,4,248.05
1276,435,645,2,275.53
1277,436,557,6,403.14
1278,436,1344,4,491.47
1279,436,1210,3,73.26
1280,436,667,9,333.33
1281,436,496,8,281.79
1282,437,1007,3,272.57
1283,437,427,5,181.38
1284,437,915,5,218.69
1285,437,982,4,257.92
1286,437,1005,7,34.39
1287,438,419,1,354.6
1288,439,775,6,366.9
1289,439,571,3,237.72
1290,439,369,10,204.2
1291,439,713,3,465.83
1292,439,930,2,99.96
1293,440,1125,8,146.52
1294,440,800,5,300.71
1295,441,164,10,235.42
1296,441,546,7,308.64
1297,442,1356,9,252.91
1298,442,838,7,390.3
1299,442,1436,1,175.12
1300,443,462,8,209.56
1301,443,360,4,232.57
1302,443,783,6,460.36
1303,443,870,2,99.21
1304,444,569,10,261.86
1305,444,12,5,265.87
1306,444,1334,4,266.25
1307,444,1442,8,164.79
1308,444,902,3,291.28
1309,445,279,9,307.66
1310,445,130,1,448.99
1311,445,494,1,102.55
1312,445,933,3,431.77
1313,446,1228,7,54.67
1314,446,402,1,56.33
1315,446,1253,6,40.82
1316,446,1138,2,268.39
1317,446,405,2,293.39
1318,447,254,9,97.03
1319,447,1327,7,404.58
1320,448,1441,6,59.35
1321,448,1108,7,17.41
1322,448,230,10,388.57
1323,448,29,1,254.32
1324,448,30,7,274.95
1325,449,446,2,216.16
1326,450,773,3,419.19
1327,451,219,1,151.52
1328,451,389,10,347.59
1329,451,1488,2,334.07
1330,452,218,2,236.62
1331,452,1434,9,293.81
1332,452,1390,5,285.13
1333,452,243,8,421.22
1334,453,612,4,489.94
1335,453,432,10,394.46
1336,454,745,1,103.78
1337,454,24,1,190.57
1338,454,192,5,25.33
1339,455,669,10,475.06
1340,455,181,5,306.96
1341,455,1087,8,390.23
1342,456,551,5,71.9
1343,456,567,10,220.34
1344,456,216,10,465.0
1345,456,1194,3,327.1
1346,457,1393,3,116.11
1347,457,821,6,458.8
1348,457,601,1,485.42
1349,457,1023,10,446.37
1350,457,1452,2,221.97
1351,458,789,6,391.04
1352,458,1325,9,184.51
1353,458,732,7,231.54
1354,458,1352,8,282.74
1355,459,1330,5,161.99
1356,460,868,7,90.49
1357,461,1335,6,159.31
1358,461,364,9,261.77
1359,461,672,9,47.39
1360,462,453,1,53.31
1361,462,1310,8,417.08
1362,462,580,8,165.85
1363,463,480,8,43.3
1364,463,754,1,40.69
1365,463,605,2,404.86
1366,463,518,8,195.11
1367,464,375,6,427.43
1368,464,422,9,121.05
1369,464,33,7,97.76
1370,464,535,9,393.72
1371,465,1002,8,101.43
1372,465,1482,10,481.33
1373,465,299,1,288.13
1374,466,875,9,388.09
1375,466,507,6,207.9
1376,466,589,6,246.57
1377,466,416,10,283.02
1378,467,408,2,389.83
1379,468,195,7,25.04
1380,468,1011,3,97.58
1381,468,1058,4,416.01
1382,469,554,4,172.67
1383,469,1258,1,171.69
1384,469,380,8,167.76
1385,469,1335,6,274.58
1386,469,1396,6,55.88
1387,470,1386,1,267.31
1388,471,1294,5,100.63
1389,471,874,5,63.15
1390,471,317,9,196.44
1391,471,131,9,430.47
1392,472,522,2,299.55
1393,472,925,9,221.49
1394,473,53,9,221.55
1395,473,1413,5,363.16
1396,473,942,5,368.24
1397,473,963,6,159.45
1398,474,265,8,473.31
1399,474,1244,5,186.47
1400,474,763,9,74.72
1401,474,1111,7,417.6
1402,474,810,10,30.55
1403,475,497,4,173.05
1404,476,118,9,257.02
1405,476,886,3,290.9
1406,476,1223,6,103.85
1407,476,1476,1,428.04
1408,477,437,4,81.93
1409,478,1123,10,376.92
1410,479,402,3,419.15
1411,479,1286,5,222.41
1412,479,1317,5,145.86
1413,479,1358,10,53.59
1414,479,1236,10,334.14
1415,480,51,9,308.47
1416,481,511,9,234.09
1417,482,1034,4,466.62
1418,482,967,10,462.73
1419,482,1383,1,464.2
1420,482,1063,5,278.03
1421,483,1352,3,418.53
1422,483,670,6,99.81
1423,483,1065,1,14.38
1424,483,163,4,495.01
1425,483,773,3,323.26
1426,484,638,5,41.34
1427,484,888,7,318.8
1428,484,695,4,110.75
1429,484,834,8,139.05
1430,485,739,1,70.95
1431,485,768,1,202.04
1432,486,154,8,492.32
1433,487,405,8,494.06
1434,487,908,1,256.43
1435,487,351,9,421.77
1436,487,172,8,285.76
1437,488,85,2,288.43
1438,488,302,3,152.42
1439,488,723,3,415.59
1440,488,49,2,310.8
1441,488,1019,9,181.54
1442,489,132,2,430.11
1443,489,1270,2,180.67
1444,490,1070,4,150.38
1445,490,477,6,320.23
1446,490,1433,6,404.0
1447,491,549,1,153.13
1448,492,302,2,191.25
1449,492,359,7,82.57
1450,492,619,8,122.47
1451,492,741,2,148.48
1452,492,1112,1,457.79
1453,493,431,5,454.75
1454,494,497,4,53.0
1455,495,938,10,133.11
1456,495,688,5,120.58
1457,495,1206,9,292.28
1458,495,841,1,113.34
1459,496,777,5,224.78
1460,496,685,5,293.42
1461,496,42,7,309.38
1462,496,1468,2,158.21
1463,496,1374,3,302.27
1464,497,994,8,275.96
1465,498,1390,9,295.79
1466,498,221,2,354.36
1467,498,288,10,319.12
1468,498,374,2,478.83
1469,499,1443,2,353.33
1470,499,930,5,354.3
1471,499,1083,5,401.2
1472,499,1460,5,403.25
1473,500,1448,4,77.34
1474,500,1114,4,208.38
1475,501,1317,5,309.69
1476,501,183,6,379.83
1477,501,1280,5,398.23
1478,501,1160,7,265.0
1479,502,1371,2,438.38
1480,502,173,1,31.58
1481,503,93,3,482.51
1482,504,1460,8,427.91
1483,504,674,4,193.38
1484,505,1483,5,438.83
1485,505,1343,3,495.82
1486,506,1447,8,271.4
1487,506,1077,6,251.78
1488,507,913,2,295.29
1489,507,709,10,88.25
1490,507,1020,5,32.71
1491,507,1432,4,287.81
1492,507,371,6,171.12
1493,508,1380,4,137.45
1494,508,663,4,469.19
1495,508,1412,2,143.55
1496,509,733,10,16.4
1497,509,1433,3,468.04
1498,509,1215,3,499.21
1499,510,957,1,143.5
1500,510,1451,8,171.61
1501,510,1103,1,498.4
1502,510,757,3,186.12
1503,511,128,4,48.05
1504,511,271,8,175.63
1505,512,867,8,453.6
1506,512,965,9,63.39
1507,512,218,8,72.11
1508,512,713,2,32.06
1509,513,448,7,161.8
1510,513,607,3,280.95
1511,514,955,1,478.32
1512,514,320,2,455.81
1513,514,675,2,489.08
1514,515,1039,2,337.92
1515,515,129,8,373.88
1516,515,291,10,12.15
1517,515,1278,9,398.95
1518,516,1435,4,344.39
1519,516,192,2,426.21
1520,517,8,9,460.59
1521,517,5,7,154.76
1522,517,1177,10,264.49
1523,517,813,1,470.13
1524,518,1132,4,110.84
1525,518,1240,1,119.55
1526,518,455,4,207.82
1527,519,422,6,377.3
1528,520,1093,6,85.22
1529,520,1065,1,463.15
1530,520,671,10,417.13
1531,520,1067,7,302.15
1532,521,949,4,32.89
1533,521,1295,6,390.97
1534,521,1336,8,204.61
1535,521,1047,5,487.0
1536,521,643,2,248.11
1537,522,275,2,341.1
1538,522,1400,10,443.38
1539,522,1489,9,37.77
1540,522,605,8,380.48
1541,523,1371,6,417.25
1542,523,446,1,9.37
1543,524,332,2,198.67
1544,524,221,2,437.9
1545,525,1113,6,495.64
1546,525,263,2,5.99
1547,525,1448,3,327.1
1548,526,1393,4,269.11
1549,526,263,7,333.96
1550,526,1460,7,379.03
1551,526,1104,7,18.35
1552,526,642,7,162.9
1553,527,511,3,124.33
1554,527,1026,10,63.57
1555,527,32,1,393.95
1556,527,1423,7,415.92
1557,527,324,9,95.97
1558,528,509,8,364.05
1559,528,1451,9,334.25
1560,528,614,7,457.36
1561,528,791,5,234.97
1562,529,707,10,318.7
1563,529,826,2,468.92
1564,529,236,8,175.13
1565,529,609,3,144.66
1566,530,250,7,317.56
1567,531,391,8,324.73
1568,531,1345,10,448.09
1569,531,811,10,78.98
1570,531,996,8,15.73
1571,532,27,1,326.96
1572,532,360,2,89.46
1573,533,1031,5,350.87
1574,533,1354,7,208.54
1575,533,366,3,241.24
1576,534,1126,2,444.56
1577,534,707,3,366.14
1578,535,747,7,393.18
1579,535,1352,6,270.87
1580,536,822,6,333.41
1581,536,1325,4,114.51
1582,537,454,3,483.06
1583,537,423,5,282.58
1584,537,641,5,192.48
1585,538,23,1,172.15
1586,538,1293,9,183.76
1587,538,244,2,235.24
1588,539,1257,5,373.13
1589,539,1216,10,43.27
1590,539,336,10,110.98
1591,539,1433,8,263.68
1592,539,643,10,134.62
1593,540,1107,7,182.69
1594,541,62,7,277.78
1595,541,395,6,454.0
1596,542,846,6,91.59
1597,542,480,2,437.12
1598,542,895,5,153.5
1599,543,1295,5,218.68
1600,543,251,1,100.6
1601,543,1460,10,354.29
1602,543,518,7,83.44
1603,543,506,5,225.23
1604,544,683,6,294.2
1605,544,788,5,456.58
1606,544,791,1,373.89
1607,544,245,4,380.54
1608,544,101,3,79.29
1609,545,1458,6,303.52
1610,545,110,3,345.64
1611,545,390,7,335.11
1612,545,1014,1,26.53
1613,545,302,8,371.75
1614,546,64,3,139.39
1615,546,712,9,114.46
1616,546,225,5,17.93
1617,547,237,10,307.43
1618,547,386,6,125.04
1619,548,709,5,474.56
1620,548,798,5,423.2
1621,548,1265,10,478.25
1622,548,1475,3,368.66
1623,549,666,9,208.31
1624,549,493,9,199.25
1625,549,634,2,278.28
1626,550,675,2,417.22
1627,550,1209,4,94.84
1628,550,1297,4,140.05
1629,550,9,5,223.63
1630,551,260,7,181.09
1631,551,792,6,462.78
1632,551,661,7,386.31
1633,551,761,10,411.42
1634,551,270,6,458.37
1635,552,1453,3,233.94
1636,552,1029,5,240.16
1637,552,179,1,249.46
1638,552,661,4,150.26
1639,552,428,5,102.95
1640,553,1342,8,29.96
1641,553,311,6,205.0
1642,553,1030,9,414.76
1643,554,708,8,389.93
1644,554,1240,7,374.67
1645,554,639,8,293.95
1646,554,1476,7,132.17
1647,554,1248,6,373.34
1648,555,1378,3,388.53
1649,555,1369,8,104.21
1650,556,959,6,188.57
1651,556,425,6,219.33
1652,557,1074,9,200.78
1653,557,1354,2,235.94
1654,557,642,1,24.16
1655,558,42,4,114.59
1656,559,9,6,318.07
1657,559,1061,5,83.15
1658,559,1478,7,106.3
1659,560,1204,10,68.32
1660,560,946,7,58.46
1661,561,62,4,212.73
1662,562,1354,8,373.35
1663,562,1235,10,235.6
1664,562,197,1,53.74
1665,562,191,3,274.61
1666,562,405,5,112.96
1667,563,862,1,123.18
1668,563,1352,6,468.11
1669,563,311,2,238.66
1670,564,287,10,140.91
1671,564,1078,7,284.55
1672,564,302,8,218.77
1673,564,558,3,166.01
1674,564,738,6,284.57
1675,565,60,3,282.89
1676,565,301,4,203.29
1677,565,321,4,70.82
1678,565,1276,10,246.08
1679,566,225,3,380.5
1680,566,1470,1,317.11
1681,566,255,5,347.33
1682,566,1467,3,355.49
1683,567,1271,5,387.73
1684,567,1214,5,378.37
1685,567,322,6,30.13
1686,567,922,6,42.8
1687,567,346,3,101.24
1688,568,482,9,152.15
1689,568,1498,2,299.61
1690,568,23,1,362.25
1691,568,811,1,107.8
1692,568,1011,1,442.76
1693,569,359,4,223.44
1694,569,541,9,113.87
1695,569,1092,3,36.44
1696,570,169,6,446.54
1697,570,323,7,350.18
1698,570,1156,3,266.55
1699,571,1059,8,367.26
1700,571,1057,7,283.84
1701,571,72,1,444.39
1702,571,147,4,245.96
1703,571,832,5,173.44
1704,572,1020,2,267.19
1705,572,610,4,9.17
1706,572,1406,10,96.36
1707,572,103,3,405.36
1708,573,754,7,44.51
1709,574,1300,3,81.57
1710,575,407,2,153.01
1711,575,459,9,481.67
1712,575,443,8,138.44
1713,576,317,7,116.39
1714,576,637,7,435.18
1715,577,1115,8,88.68
1716,577,505,8,136.24
1717,578,65,2,370.62
1718,579,73,3,105.04
1719,579,631,7,464.42
1720,579,1337,8,75.53
1721,579,949,5,399.53
1722,580,687,2,281.57
1723,580,4,9,16.18
1724,580,708,2,86.14
1725,581,599,3,343.5
1726,581,193,3,189.78
1727,581,69,2,284.47
1728,581,90,10,287.53
1729,582,924,10,436.86
1730,582,1420,3,261.28
1731,583,408,7,481.74
1732,583,1408,7,461.63
1733,583,337,7,266.81
1734,583,1431,7,348.98
1735,583,1298,3,99.3
1736,584,52,8,482.95
1737,584,582,7,467.75
1738,584,387,10,82.11
1739,584,355,7,377.15
1740,585,1491,9,175.87
1741,586,36,5,248.33
1742,586,564,7,231.64
1743,587,1057,7,131.03
1744,587,738,2,7.84
1745,587,229,8,459.3
1746,587,1496,4,355.77
1747,587,83,2,393.0
1748,588,298,3,284.6
1749,588,1160,2,123.76
1750,589,692,3,347.75
1751,589,989,10,104.93
1752,589,581,4,261.7
1753,589,754,6,261.86
1754,590,610,8,138.79
1755,590,1198,3,27.44
1756,590,566,10,142.4
1757,591,1218,2,458.05
1758,591,1235,6,312.51
1759,592,129,8,411.11
1760,592,1200,5,255.38
1761,592,364,1,455.1
1762,592,39,2,374.81
1763,592,81,4,323.94
1764,593,1449,9,24.46
1765,593,125,3,68.59
1766,593,272,3,421.04
1767,593,339,9,205.18
1768,593,233,8,193.24
1769,594,362,4,246.49
1770,595,1049,1,123.57
1771,595,1323,7,260.72
1772,595,494,3,82.55
1773,596,513,4,5.53
1774,596,1495,9,92.85
1775,596,1298,10,314.88
1776,596,785,6,410.31
1777,597,1312,9,489.69
1778,597,663,1,444.48
1779,597,1200,7,357.69
1780,597,1260,5,122.64
1781,598,586,4,41.56
1782,598,503,10,200.46
1783,598,562,8,414.13
1784,598,968,8,330.46
1785,598,813,9,78.6
1786,599,1186,3,64.19
1787,600,1041,10,343.65
1788,600,154,1,404.65
1789,600,296,6,337.61
1790,600,63,8,129.76
1791,601,6,4,261.76
1792,601,1466,7,20.51
1793,601,221,3,59.67
1794,601,736,10,102.97
1795,602,315,2,326.41
1796,603,286,1,103.96
1797,603,378,5,177.59
1798,603,1025,7,230.47
1799,603,424,1,92.06
1800,604,978,6,203.01
1801,604,1142,9,329.05
1802,604,341,6,36.69
1803,605,81,2,397.58
1804,605,1230,6,206.57
1805,605,308,3,286.13
1806,605,126,4,252.56
1807,606,801,10,83.97
1808,607,156,4,396.13
1809,607,265,3,258.87
1810,608,1195,10,96.34
1811,608,1001,10,397.44
1812,608,170,6,324.44
1813,608,1110,10,351.61
1814,608,773,3,100.41
1815,609,1097,7,40.48
1816,609,1350,8,453.84
1817,609,1394,5,438.64
1818,610,408,5,226.72
1819,610,1024,10,264.57
1820,611,532,6,470.1
1821,611,354,9,118.45
1822,611,792,10,290.93
1823,611,265,8,231.25
1824,612,229,3,139.84
1825,612,1006,1,350.54
1826,612,451,1,233.16
1827,612,1478,9,228.72
1828,612,1339,4,276.33
1829,613,529,3,295.61
1830,613,816,6,188.49
1831,614,986,6,201.75
1832,614,217,6,197.57
1833,615,535,1,89.64
1834,615,808,3,204.41
1835,616,328,3,181.39
1836,616,1325,1,27.94
1837,616,1117,5,210.55
1838,617,1297,3,489.07
1839,618,413,6,282.59
1840,618,847,6,188.7
1841,619,1486,9,205.9
1842,620,82,3,19.03
1843,620,966,5,286.14
1844,620,577,1,440.48
1845,620,843,8,65.58
1846,621,509,4,324.88
1847,621,673,2,343.48
1848,621,372,5,141.39
1849,621,1249,6,86.8
1850,621,1322,2,286.57
1851,622,653,6,142.18
1852,622,1032,7,468.43
1853,622,907,9,342.88
1854,622,512,9,189.57
1855,622,723,7,105.54
1856,623,1178,8,33.47
1857,623,604,3,49.72
1858,624,1449,5,75.63
1859,625,702,1,106.38
1860,625,287,3,345.63
1861,625,1402,7,471.52
1862,625,582,3,169.45
1863,625,169,5,479.89
1864,626,1120,2,190.13
1865,626,274,4,266.81
1866,626,597,4,61.83
1867,626,197,7,68.62
1868,627,374,5,118.94
1869,627,118,9,221.11
1870,627,500,5,236.52
1871,627,1126,3,142.23
1872,628,658,4,342.78
1873,628,542,1,68.67
1874,628,25,9,54.43
1875,628,871,4,470.95
1876,628,781,7,162.19
1877,629,1176,2,166.12
1878,629,779,8,419.4
1879,629,522,3,72.23
1880,629,300,1,247.42
1881,629,107,6,486.99
1882,630,1264,3,121.3
1883,630,197,3,241.3
1884,630,1388,4,10.0
1885,630,1054,3,497.08
1886,631,432,8,477.46
1887,631,163,4,325.29
1888,631,986,5,100.95
1889,631,544,2,318.74
1890,632,905,9,167.28
1891,632,1148,1,67.48
1892,633,628,7,40.94
1893,633,139,8,220.92
1894,633,184,1,196.09
1895,634,1310,7,249.96
1896,634,1045,8,41.76
1897,635,353,9,161.92
1898,635,343,4,71.11
1899,635,105,6,417.71
1900,635,210,3,436.88
1901,636,898,8,132.34
1902,636,1488,6,17.61
1903,637,190,8,288.46
1904,637,88,9,183.9
1905,637,1487,10,147.37
1906,638,606,9,250.63
1907,639,861,1,125.46
1908,640,42,5,281.26
1909,640,299,7,260.28
1910,640,1280,7,116.78
1911,641,210,5,409.15
1912,642,222,7,317.82
1913,642,693,6,210.12
1914,643,822,7,31.2
1915,644,145,3,196.14
1916,644,1088,1,407.89
1917,644,1021,4,442.54
1918,644,632,9,481.53
1919,645,710,7,301.06
1920,645,664,6,273.08
1921,645,1199,9,252.18
1922,645,488,8,263.1
1923,646,544,2,160.96
1924,646,60,5,168.4
1925,646,78,6,108.23
1926,646,1124,6,272.91
1927,647,275,10,418.17
1928,647,1210,6,28.47
1929,647,830,8,305.37
1930,647,240,2,391.85
1931,648,260,3,477.18
1932,648,1186,4,416.32
1933,648,316,3,469.27
1934,648,285,6,376.34
1935,649,783,9,367.06
1936,649,1306,6,362.38
1937,649,692,9,229.43
1938,650,39,6,317.95
1939,650,175,7,327.06
1940,651,809,8,470.38
1941,651,671,2,430.2
1942,652,962,6,161.37
1943,652,924,5,348.84
1944,653,309,10,433.27
1945,654,724,5,15.17
1946,654,734,7,475.9
1947,654,38,6,329.12
1948,654,394,4,95.8
1949,655,264,8,188.49
1950,656,902,2,289.1
1951,657,546,8,29.92
1952,657,565,5,381.27
1953,657,857,6,94.62
1954,658,630,8,83.24
1955,658,1073,6,264.51
1956,658,362,7,198.46
1957,659,723,1,13.53
1958,659,694,1,75.76
1959,659,1265,8,138.3
1960,659,1031,6,13.45
1961,660,1320,2,44.87
1962,660,914,10,72.25
1963,660,142,8,143.38
1964,661,168,4,397.3
1965,662,331,7,499.8
1966,662,1205,7,451.83
1967,662,927,5,52.18
1968,662,269,10,335.85
1969,663,412,5,454.73
1970,663,1124,6,301.78
1971,663,803,6,420.6
1972,664,238,5,284.55
1973,664,57,7,290.01
1974,664,1221,9,260.38
1975,665,601,7,148.66
1976,666,1339,4,407.82
1977,667,771,3,141.61
1978,667,146,8,499.54
1979,667,388,9,125.86
1980,667,63,4,433.57
1981,667,953,9,458.03
1982,668,204,10,173.77
1983,669,757,5,77.83
1984,669,1272,10,472.98
1985,669,710,8,167.4
1986,670,171,8,186.92
1987,670,829,5,84.24
1988,670,5,1,324.12
1989,671,275,1,423.04
1990,671,235,6,30.88
1991,671,723,3,16.96
1992,672,904,1,204.73
1993,672,1104,4,236.38
1994,672,893,4,288.47
1995,673,1316,1,124.91
1996,673,1382,2,259.08
1997,673,263,7,149.53
1998,673,84,1,484.19
1999,673,1486,7,240.26
2000,674,204,7,96.89
2001,674,1411,5,417.39
2002,674,845,1,187.96
2003,674,1076,6,443.06
2004,675,1492,7,228.55
2005,676,828,6,192.87
2006,676,807,4,37.59
2007,676,680,9,54.61
2008,676,1054,6,121.32
2009,676,959,4,22.88
2010,677,1038,2,87.7
2011,678,1312,2,438.59
2012,679,1019,6,116.42
2013,679,1077,8,438.17
2014,680,372,1,254.2
2015,680,22,10,161.74
2016,680,1432,6,265.9
2017,680,1288,1,334.85
2018,680,1010,6,426.7
2019,681,422,1,21.47
2020,682,154,5,326.08
2021,682,438,10,345.25
2022,682,987,9,133.4
2023,682,572,10,459.7
2024,682,454,6,256.66
2025,683,1309,6,482.9
2026,683,1205,4,72.92
2027,684,990,10,397.57
2028,684,655,10,493.52
2029,684,1298,1,171.78
2030,684,1419,6,440.7
2031,685,347,10,67.2
2032,685,147,3,93.59
2033,685,1422,8,277.33
2034,685,1077,1,226.36
2035,686,747,1,63.85
2036,686,25,6,273.94
2037,687,1258,6,490.22
2038,687,989,3,228.03
2039,687,1193,9,460.84
2040,688,421,3,457.36
2041,689,492,8,487.77
2042,689,230,1,383.3
2043,689,1419,9,166.7
2044,690,299,7,235.93
2045,690,802,4,406.64
2046,690,1396,2,469.7
2047,690,343,2,452.64
2048,691,907,7,417.59
2049,691,228,9,473.1
2050,691,949,8,465.41
2051,691,858,1,10.83
2052,691,290,8,274.05
2053,692,247,10,153.63
2054,692,448,2,191.89
2055,692,531,1,367.78
2056,692,458,9,103.57
2057,693,187,10,442.45
2058,693,1407,9,159.74
2059,693,906,6,478.98
2060,693,605,8,149.4
2061,693,796,9,385.81
2062,694,213,3,262.73
2063,694,977,6,251.57
2064,694,65,10,257.62
2065,695,1410,1,417.65
2066,695,163,9,322.03
2067,695,395,7,466.03
2068,695,834,3,414.36
2069,696,882,1,325.36
2070,697,1167,7,472.86
2071,697,986,8,76.58
2072,697,1328,4,122.94
2073,698,664,1,121.55
2074,698,1455,4,292.34
2075,699,464,9,300.71
2076,699,1160,1,105.47
2077,699,113,8,319.39
2078,700,609,6,423.87
2079,701,1352,8,48.3
2080,701,830,10,481.66
2081,701,699,7,483.64
2082,701,1408,4,282.27
2083,702,937,3,271.06
2084,702,1407,7,432.7
2085,702,335,3,9.65
2086,702,397,2,270.05
2087,703,1428,5,311.78
2088,703,1363,9,139.15
2089,703,1017,3,167.11
2090,704,1071,6,185.51
2091,704,401,9,479.39
2092,704,1428,2,487.06
2093,704,242,7,205.23
2094,705,787,4,73.36
2095,705,729,10,84.46
2096,706,208,5,120.09
2097,706,296,1,223.61
2098,706,997,8,329.26
2099,706,989,1,305.67
2100,706,18,5,442.51
2101,707,1230,1,319.42
2102,707,1396,8,119.46
2103,707,1044,4,441.39
